TransactionID,Date,AccountID,Amount,Category,Merchant,PaymentMethod,Location,Currency,Notes,IsFraud,CreatedAt
214,2020-01-01 03:33:00,1698,1937.412986983286,Utilities,,Debit Card,City C,GBP,,0,2020-01-01 03:33:00
215,2020-01-01 03:34:00,1242,2595.618339139083,Salary,Store C,Cash,City B,GBP,Payment for service,0,2020-01-01 03:34:00
216,2020-01-01 03:35:00,1085,3529.8396903013654,Rent,Store B,Cash,City B,GBP,Payment for service,0,2020-01-01 03:35:00
217,2020-01-01 03:36:00,1795,4728.566047103428,Rent,Store B,Cash,City A,USD,Refund,0,2020-01-01 03:36:00
218,2020-01-01 03:37:00,1577,-2333.4380786749552,Salary,Store D,Cash,City C,USD,Refund,0,2020-01-01 03:37:00
219,2020-01-01 03:38:00,1681,2160.934824899615,Salary,Store A,Cash,City B,GBP,,0,2020-01-01 03:38:00
220,2020-01-01 03:39:00,1556,,Utilities,Store B,Debit Card,City D,GBP,Payment for service,0,2020-01-01 03:39:00
221,2020-01-01 03:40:00,1573,1770.8197195110806,Rent,Store C,Debit Card,City C,USD,Payment for service,0,2020-01-01 03:40:00
222,2020-01-01 03:41:00,1952,-240.18309650779702,Groceries,Store D,Debit Card,City C,GBP,,0,2020-01-01 03:41:00
223,2020-01-01 03:42:00,1645,4937.731027679316,Entertainment,Store C,Credit Card,City A,USD,,0,2020-01-01 03:42:00
224,2020-01-01 03:43:00,1795,2289.021357907499,Salary,Store A,Cash,City A,USD,Refund,0,2020-01-01 03:43:00
225,2020-01-01 03:44:00,1027,4524.913004343245,Groceries,Store C,Debit Card,City B,USD,,0,2020-01-01 03:44:00
226,2020-01-01 03:45:00,1619,3349.695494811858,Groceries,,Cash,City A,EUR,,0,2020-01-01 03:45:00
227,2020-01-01 03:46:00,1555,4029.01011163371,Utilities,Store D,Cash,City C,USD,Refund,0,2020-01-01 03:46:00
228,2020-01-01 03:47:00,1339,3144.1919721467493,Salary,Store D,Debit Card,City D,GBP,Gift,0,2020-01-01 03:47:00
229,2020-01-01 03:48:00,1797,-408.40869624088646,Groceries,Store A,Debit Card,City A,EUR,,0,2020-01-01 03:48:00
230,2020-01-01 03:49:00,1957,-2482.115466531156,Entertainment,Store B,Cash,City A,GBP,Refund,0,2020-01-01 03:49:00
231,2020-01-01 03:50:00,1330,-1296.7982454947778,Groceries,Store B,Cash,City D,USD,,0,2020-01-01 03:50:00
232,2020-01-01 03:51:00,1639,-4797.637673600496,Entertainment,Store D,Credit Card,City C,EUR,Gift,0,2020-01-01 03:51:00
233,2020-01-01 03:52:00,1505,239.93167464667204,Entertainment,Store B,Debit Card,City C,EUR,Gift,0,2020-01-01 03:52:00
234,2020-01-01 03:53:00,1347,50.57800270408734,Entertainment,Store A,Cash,City A,GBP,,0,2020-01-01 03:53:00
235,2020-01-01 03:54:00,1472,252.5046483048818,Salary,Store C,Credit Card,City A,GBP,,0,2020-01-01 03:54:00
236,2020-01-01 03:55:00,1230,,Entertainment,Store A,Cash,City D,USD,Gift,0,2020-01-01 03:55:00
237,2020-01-01 03:56:00,1189,4114.540034548392,Salary,Store B,Debit Card,City A,EUR,,0,2020-01-01 03:56:00
238,2020-01-01 03:57:00,1224,-3382.87221669892,Groceries,,Cash,City C,USD,Gift,0,2020-01-01 03:57:00
239,2020-01-01 03:58:00,1384,-1311.174784441108,Entertainment,Store C,Debit Card,City C,EUR,,0,2020-01-01 03:58:00
240,2020-01-01 03:59:00,1376,,Rent,,Credit Card,City D,EUR,,0,2020-01-01 03:59:00
241,2020-01-01 04:00:00,1282,-1394.6708214835226,Groceries,Store B,Cash,City D,GBP,Refund,0,2020-01-01 04:00:00
242,2020-01-01 04:01:00,1957,2984.9596360391306,Rent,,Debit Card,City A,GBP,Payment for service,0,2020-01-01 04:01:00
243,2020-01-01 04:02:00,1632,240.3766986758692,Rent,Store B,Credit Card,City B,EUR,Payment for service,0,2020-01-01 04:02:00
244,2020-01-01 04:03:00,1627,720.9981697162502,Utilities,Store C,Credit Card,City D,EUR,Payment for service,0,2020-01-01 04:03:00
245,2020-01-01 04:04:00,1972,3530.1355898792553,Salary,Store D,Debit Card,City C,EUR,Refund,0,2020-01-01 04:04:00
246,2020-01-01 04:05:00,1744,3059.281534153586,Utilities,Store C,Cash,City A,USD,Refund,0,2020-01-01 04:05:00
247,2020-01-01 04:06:00,1258,,Salary,Store B,Debit Card,City D,EUR,Gift,0,2020-01-01 04:06:00
248,2020-01-01 04:07:00,1358,2139.1458408363433,Utilities,Store D,Credit Card,City C,GBP,Refund,0,2020-01-01 04:07:00
249,2020-01-01 04:08:00,1709,-645.6387109796442,,Store D,Debit Card,City A,EUR,Refund,0,2020-01-01 04:08:00
250,2020-01-01 04:09:00,1455,,Rent,Store B,Credit Card,City D,GBP,,0,2020-01-01 04:09:00
251,2020-01-01 04:10:00,1410,-4499.811790978137,Groceries,Store B,Credit Card,City A,USD,Refund,0,2020-01-01 04:10:00
252,2020-01-01 04:11:00,1648,-127.50439654549064,Salary,,Credit Card,City A,USD,,0,2020-01-01 04:11:00
253,2020-01-01 04:12:00,1317,-1445.6331927546862,Rent,Store B,Credit Card,City B,USD,Gift,0,2020-01-01 04:12:00
254,2020-01-01 04:13:00,1676,-2484.8696032359917,Rent,Store C,Cash,City D,USD,Payment for service,0,2020-01-01 04:13:00
255,2020-01-01 04:14:00,1224,1946.7172959695754,Salary,Store D,Credit Card,City D,EUR,,0,2020-01-01 04:14:00
256,2020-01-01 04:15:00,1818,2694.85387315587,Groceries,Store A,Credit Card,City D,GBP,Payment for service,0,2020-01-01 04:15:00
257,2020-01-01 04:16:00,1233,-2552.104809705752,Rent,Store A,Credit Card,City B,GBP,Gift,0,2020-01-01 04:16:00
258,2020-01-01 04:17:00,1683,-4505.525633206527,Groceries,Store A,Debit Card,City C,USD,,0,2020-01-01 04:17:00
259,2020-01-01 04:18:00,1663,3487.5270056523495,Groceries,Store D,Cash,City D,GBP,Payment for service,0,2020-01-01 04:18:00
260,2020-01-01 04:19:00,1974,,Groceries,,Credit Card,City D,USD,Gift,0,2020-01-01 04:19:00
261,2020-01-01 04:20:00,1826,4371.12493921472,Rent,Store D,Debit Card,City C,GBP,Gift,0,2020-01-01 04:20:00
262,2020-01-01 04:21:00,1373,1276.1987398270594,Entertainment,Store D,Credit Card,City D,USD,,0,2020-01-01 04:21:00
263,2020-01-01 04:22:00,1671,-1781.533647986797,Utilities,Store A,Cash,City B,GBP,Refund,0,2020-01-01 04:22:00
264,2020-01-01 04:23:00,1607,-2535.220904232638,Salary,Store D,Cash,City D,EUR,,0,2020-01-01 04:23:00
265,2020-01-01 04:24:00,1471,,,Store A,Cash,City A,EUR,,0,2020-01-01 04:24:00
266,2020-01-01 04:25:00,1232,-2645.2858298912283,Rent,Store B,Cash,City B,EUR,Payment for service,0,2020-01-01 04:25:00
267,2020-01-01 04:26:00,1691,-3622.716984828589,Salary,,Debit Card,City B,EUR,Gift,0,2020-01-01 04:26:00
268,2020-01-01 04:27:00,1112,1121.6622072314567,Entertainment,Store B,Cash,City A,USD,Refund,0,2020-01-01 04:27:00
269,2020-01-01 04:28:00,1829,-3334.544114061987,Entertainment,Store C,Debit Card,City C,GBP,Gift,0,2020-01-01 04:28:00
270,2020-01-01 04:29:00,1496,286.2983753661929,Rent,Store D,Debit Card,City B,GBP,,0,2020-01-01 04:29:00
271,2020-01-01 04:30:00,1441,901.1642234447081,,Store D,Cash,City D,EUR,Payment for service,0,2020-01-01 04:30:00
272,2020-01-01 04:31:00,1563,-2019.5830165308548,Entertainment,Store A,Debit Card,City C,EUR,,0,2020-01-01 04:31:00
273,2020-01-01 04:32:00,1267,-4649.350509812813,Entertainment,Store B,Debit Card,City B,EUR,Refund,0,2020-01-01 04:32:00
274,2020-01-01 04:33:00,1509,-4627.461193858039,Entertainment,Store B,Cash,City D,GBP,Refund,0,2020-01-01 04:33:00
275,2020-01-01 04:34:00,1806,-4736.5266780608235,Rent,Store D,Credit Card,City D,USD,Refund,0,2020-01-01 04:34:00
276,2020-01-01 04:35:00,1385,2391.246671365462,Salary,Store B,Credit Card,City B,EUR,,0,2020-01-01 04:35:00
277,2020-01-01 04:36:00,1386,-1819.9029518570187,Utilities,Store C,Debit Card,City C,EUR,,0,2020-01-01 04:36:00
278,2020-01-01 04:37:00,1112,2963.001859676636,Rent,Store D,Cash,City C,GBP,Refund,0,2020-01-01 04:37:00
279,2020-01-01 04:38:00,1612,-682.6717615715079,Groceries,Store A,Cash,City A,USD,Gift,0,2020-01-01 04:38:00
280,2020-01-01 04:39:00,1624,-470.01899170036177,Rent,,Cash,City A,EUR,Refund,0,2020-01-01 04:39:00
281,2020-01-01 04:40:00,1951,,Rent,Store D,Credit Card,City B,USD,Refund,0,2020-01-01 04:40:00
282,2020-01-01 04:41:00,1080,,Utilities,Store D,Debit Card,City D,EUR,Refund,0,2020-01-01 04:41:00
283,2020-01-01 04:42:00,1698,-2264.9713417029293,Utilities,Store A,Cash,City B,GBP,,0,2020-01-01 04:42:00
284,2020-01-01 04:43:00,1112,-3784.1265046647313,Utilities,Store C,Debit Card,City A,USD,,0,2020-01-01 04:43:00
285,2020-01-01 04:44:00,1001,560.5733519146152,Salary,Store B,Cash,City A,GBP,Gift,0,2020-01-01 04:44:00
286,2020-01-01 04:45:00,1641,-1730.2237675726074,Rent,Store D,Cash,City B,EUR,Payment for service,0,2020-01-01 04:45:00
287,2020-01-01 04:46:00,1219,-575.086863319626,Groceries,Store D,Cash,City A,GBP,Refund,0,2020-01-01 04:46:00
288,2020-01-01 04:47:00,1565,1469.4670833730543,Utilities,Store C,Debit Card,City C,EUR,,0,2020-01-01 04:47:00
289,2020-01-01 04:48:00,1854,-58.74258858729354,Utilities,Store A,Credit Card,City B,EUR,,0,2020-01-01 04:48:00
290,2020-01-01 04:49:00,1996,1202.7881710084284,,Store D,Credit Card,City B,EUR,Gift,0,2020-01-01 04:49:00
291,2020-01-01 04:50:00,1735,,Groceries,Store C,Debit Card,City B,EUR,,0,2020-01-01 04:50:00
292,2020-01-01 04:51:00,1224,2397.9637193609915,Utilities,Store D,Cash,City B,GBP,Refund,0,2020-01-01 04:51:00
293,2020-01-01 04:52:00,1384,2059.3661771161997,Rent,Store C,Credit Card,City C,EUR,,0,2020-01-01 04:52:00
294,2020-01-01 04:53:00,1402,341.89891808619177,Entertainment,Store C,Credit Card,City A,EUR,,0,2020-01-01 04:53:00
295,2020-01-01 04:54:00,1637,1789.0302085970688,Salary,Store A,Debit Card,City B,EUR,Payment for service,0,2020-01-01 04:54:00
296,2020-01-01 04:55:00,1129,3735.5960227261276,Rent,Store B,Debit Card,City B,GBP,,0,2020-01-01 04:55:00
297,2020-01-01 04:56:00,1052,-677.2871221183141,Utilities,Store A,Debit Card,City D,GBP,Payment for service,0,2020-01-01 04:56:00
298,2020-01-01 04:57:00,1683,-872.3692725120636,Groceries,Store C,Cash,City B,EUR,Refund,0,2020-01-01 04:57:00
299,2020-01-01 04:58:00,1729,2642.4562085238013,Entertainment,Store B,Cash,City B,EUR,Gift,0,2020-01-01 04:58:00
300,2020-01-01 04:59:00,1671,825.5383704199403,Groceries,Store B,Debit Card,City D,EUR,,0,2020-01-01 04:59:00
301,2020-01-01 05:00:00,1709,-4289.932197774115,Groceries,Store A,Debit Card,City C,EUR,Gift,0,2020-01-01 05:00:00
302,2020-01-01 05:01:00,1415,3921.1201569108125,Groceries,Store A,Credit Card,City A,GBP,,0,2020-01-01 05:01:00
303,2020-01-01 05:02:00,1246,-4692.168977623599,Rent,Store D,Credit Card,City C,USD,Gift,0,2020-01-01 05:02:00
304,2020-01-01 05:03:00,1835,2483.9635620974313,Rent,Store B,Debit Card,City B,USD,Payment for service,0,2020-01-01 05:03:00
305,2020-01-01 05:04:00,1438,2587.941427043129,Salary,Store C,Debit Card,City B,GBP,,0,2020-01-01 05:04:00
306,2020-01-01 05:05:00,1202,4531.110852819305,Entertainment,Store D,Debit Card,City C,USD,,0,2020-01-01 05:05:00
307,2020-01-01 05:06:00,1183,-4458.655915976792,Groceries,Store D,Credit Card,City B,GBP,Payment for service,0,2020-01-01 05:06:00
308,2020-01-01 05:07:00,1122,968.5686078449098,Utilities,Store D,Credit Card,City C,USD,Payment for service,0,2020-01-01 05:07:00
309,2020-01-01 05:08:00,1400,-721.5942937294703,Groceries,Store D,Cash,City C,GBP,Refund,0,2020-01-01 05:08:00
310,2020-01-01 05:09:00,1766,-1693.6704514045796,Entertainment,Store A,Credit Card,City A,USD,,1,2020-01-01 05:09:00
311,2020-01-01 05:10:00,1293,-4096.81439700927,Groceries,Store B,Credit Card,City A,USD,Gift,0,2020-01-01 05:10:00
312,2020-01-01 05:11:00,1279,626.5411967130922,,Store D,Debit Card,City A,GBP,Payment for service,0,2020-01-01 05:11:00
313,2020-01-01 05:12:00,1836,-209.59274325386377,Rent,Store B,Debit Card,City A,EUR,Gift,0,2020-01-01 05:12:00
314,2020-01-01 05:13:00,1883,,Entertainment,Store C,Cash,City C,USD,,0,2020-01-01 05:13:00
315,2020-01-01 05:14:00,1609,1124.8950709708342,Salary,Store B,Debit Card,City B,USD,Gift,0,2020-01-01 05:14:00
316,2020-01-01 05:15:00,1197,2379.5312025293842,Groceries,Store A,Debit Card,City C,USD,,0,2020-01-01 05:15:00
317,2020-01-01 05:16:00,1981,2672.783010536483,Entertainment,Store B,Credit Card,City B,EUR,Refund,0,2020-01-01 05:16:00
318,2020-01-01 05:17:00,1906,4053.7318826242736,Utilities,,Debit Card,City A,USD,,0,2020-01-01 05:17:00
319,2020-01-01 05:18:00,1510,-905.2925811122282,Utilities,Store C,Credit Card,City D,GBP,,0,2020-01-01 05:18:00
320,2020-01-01 05:19:00,1751,4530.727686221369,Salary,Store D,Credit Card,City B,USD,Refund,0,2020-01-01 05:19:00
321,2020-01-01 05:20:00,1143,3654.2940508268603,Rent,Store C,Debit Card,City B,USD,,0,2020-01-01 05:20:00
322,2020-01-01 05:21:00,1608,-2034.9842897606095,Entertainment,Store D,Debit Card,City D,USD,Refund,0,2020-01-01 05:21:00
323,2020-01-01 05:22:00,1200,-3407.169626505415,Groceries,Store A,Credit Card,City C,USD,Payment for service,0,2020-01-01 05:22:00
324,2020-01-01 05:23:00,1123,-646.1060387198659,Entertainment,Store A,Cash,City A,USD,Payment for service,0,2020-01-01 05:23:00
325,2020-01-01 05:24:00,1186,-981.0129204403338,Salary,Store A,Debit Card,City C,EUR,Gift,0,2020-01-01 05:24:00
326,2020-01-01 05:25:00,1325,,Entertainment,Store B,Credit Card,City B,USD,,0,2020-01-01 05:25:00
327,2020-01-01 05:26:00,1463,833.8623232774798,Salary,Store C,Credit Card,City B,EUR,,0,2020-01-01 05:26:00
328,2020-01-01 05:27:00,1348,2499.8698437997527,Salary,Store C,Debit Card,City B,USD,,0,2020-01-01 05:27:00
329,2020-01-01 05:28:00,1770,98.89948205610199,Salary,Store C,Credit Card,City C,EUR,,0,2020-01-01 05:28:00
330,2020-01-01 05:29:00,1659,-3951.7735905923446,Entertainment,Store D,Debit Card,City C,USD,Gift,0,2020-01-01 05:29:00
331,2020-01-01 05:30:00,1763,3582.913355531062,Utilities,Store D,Cash,City D,USD,,0,2020-01-01 05:30:00
332,2020-01-01 05:31:00,1954,,,Store A,Cash,City C,GBP,Payment for service,0,2020-01-01 05:31:00
333,2020-01-01 05:32:00,1931,4712.974603065921,Salary,Store C,Credit Card,City A,USD,Payment for service,0,2020-01-01 05:32:00
334,2020-01-01 05:33:00,1402,-3821.3989132022984,Rent,Store B,Debit Card,City B,GBP,Refund,0,2020-01-01 05:33:00
335,2020-01-01 05:34:00,1345,4582.511722325033,Salary,Store B,Debit Card,City C,EUR,Payment for service,0,2020-01-01 05:34:00
336,2020-01-01 05:35:00,1962,-4089.8819311748302,Entertainment,Store A,Cash,City C,USD,,0,2020-01-01 05:35:00
337,2020-01-01 05:36:00,1510,,Salary,Store D,Cash,City C,GBP,Refund,0,2020-01-01 05:36:00
338,2020-01-01 05:37:00,1146,-4534.200579134584,Rent,Store D,Debit Card,City C,EUR,,0,2020-01-01 05:37:00
339,2020-01-01 05:38:00,1147,2051.1314663899493,Utilities,Store D,Credit Card,City C,EUR,Gift,0,2020-01-01 05:38:00
340,2020-01-01 05:39:00,1863,3502.987365717918,Entertainment,Store A,Debit Card,City C,GBP,,0,2020-01-01 05:39:00
341,2020-01-01 05:40:00,1710,,Entertainment,Store A,Credit Card,City C,USD,Payment for service,0,2020-01-01 05:40:00
342,2020-01-01 05:41:00,1819,4285.220750424296,,Store C,Credit Card,City A,GBP,Refund,0,2020-01-01 05:41:00
343,2020-01-01 05:42:00,1488,902.9907175559956,Rent,Store C,Debit Card,City C,GBP,Payment for service,0,2020-01-01 05:42:00
344,2020-01-01 05:43:00,1928,1300.0713544652317,Entertainment,Store C,Debit Card,City D,EUR,,0,2020-01-01 05:43:00
345,2020-01-01 05:44:00,1935,3454.192017007699,Utilities,Store B,Cash,City A,GBP,Payment for service,0,2020-01-01 05:44:00
346,2020-01-01 05:45:00,1639,-2031.9979494816112,Groceries,Store B,Cash,City A,EUR,Payment for service,0,2020-01-01 05:45:00
347,2020-01-01 05:46:00,1550,,Groceries,Store C,Cash,City D,GBP,Gift,0,2020-01-01 05:46:00
348,2020-01-01 05:47:00,1337,4059.5191919464432,,Store B,Credit Card,City B,GBP,Payment for service,0,2020-01-01 05:47:00
349,2020-01-01 05:48:00,1871,4009.634960387639,Groceries,Store B,Cash,City B,USD,Gift,0,2020-01-01 05:48:00
350,2020-01-01 05:49:00,1640,4764.827762008708,Rent,Store D,Debit Card,City A,USD,Refund,0,2020-01-01 05:49:00
351,2020-01-01 05:50:00,1778,,Groceries,Store D,Credit Card,City A,USD,,0,2020-01-01 05:50:00
352,2020-01-01 05:51:00,1987,-3726.279639666391,Rent,Store A,Cash,City C,EUR,Gift,0,2020-01-01 05:51:00
353,2020-01-01 05:52:00,1952,3237.242861369874,Rent,Store D,Debit Card,City A,USD,Payment for service,0,2020-01-01 05:52:00
354,2020-01-01 05:53:00,1472,-901.6152189040595,Salary,,Debit Card,City C,USD,Refund,0,2020-01-01 05:53:00
355,2020-01-01 05:54:00,1945,4908.013559459379,Groceries,Store D,Cash,City C,EUR,Gift,0,2020-01-01 05:54:00
356,2020-01-01 05:55:00,1150,-277.1903567119889,Salary,Store B,Debit Card,City B,GBP,Gift,0,2020-01-01 05:55:00
357,2020-01-01 05:56:00,1414,538.360825022206,,Store B,Debit Card,City A,EUR,Refund,0,2020-01-01 05:56:00
358,2020-01-01 05:57:00,1989,297.7491525679852,Utilities,Store C,Debit Card,City C,USD,,0,2020-01-01 05:57:00
359,2020-01-01 05:58:00,1297,-1782.629701417222,Groceries,Store C,Cash,City A,EUR,Refund,0,2020-01-01 05:58:00
360,2020-01-01 05:59:00,1610,-4249.7791110708185,Entertainment,Store D,Debit Card,City C,EUR,,0,2020-01-01 05:59:00
361,2020-01-01 06:00:00,1262,3956.5123040191847,Entertainment,Store D,Credit Card,City B,USD,,0,2020-01-01 06:00:00
362,2020-01-01 06:01:00,1763,,Salary,Store D,Debit Card,City C,GBP,Payment for service,0,2020-01-01 06:01:00
363,2020-01-01 06:02:00,1143,-3604.7321944033074,Salary,Store A,Debit Card,City B,USD,Gift,0,2020-01-01 06:02:00
364,2020-01-01 06:03:00,1345,2767.682713500729,Utilities,Store A,Cash,City D,EUR,Refund,0,2020-01-01 06:03:00
365,2020-01-01 06:04:00,1623,1258.4666605061002,,Store C,Debit Card,City B,USD,,0,2020-01-01 06:04:00
366,2020-01-01 06:05:00,1571,-908.5621208237771,Utilities,Store D,Cash,City B,GBP,Refund,0,2020-01-01 06:05:00
367,2020-01-01 06:06:00,1880,-2459.788509044373,Utilities,Store B,Cash,City B,EUR,Gift,0,2020-01-01 06:06:00
368,2020-01-01 06:07:00,1001,3597.2878350223255,Salary,,Cash,City D,GBP,Refund,0,2020-01-01 06:07:00
369,2020-01-01 06:08:00,1896,2001.8825929405302,Rent,Store C,Cash,City B,USD,,0,2020-01-01 06:08:00
370,2020-01-01 06:09:00,1303,477.3990946913691,Salary,Store A,Debit Card,City A,USD,Refund,0,2020-01-01 06:09:00
371,2020-01-01 06:10:00,1253,1095.685338984641,Rent,Store D,Debit Card,City A,EUR,,0,2020-01-01 06:10:00
372,2020-01-01 06:11:00,1651,-4089.3381791781903,Salary,Store B,Cash,City D,USD,Payment for service,0,2020-01-01 06:11:00
373,2020-01-01 06:12:00,1452,-260.8023908880805,Salary,Store B,Cash,City D,GBP,,0,2020-01-01 06:12:00
374,2020-01-01 06:13:00,1036,-3062.99707214298,Utilities,Store C,Cash,City D,EUR,Payment for service,0,2020-01-01 06:13:00
375,2020-01-01 06:14:00,1159,-2916.1632099117464,Rent,Store A,Cash,City C,GBP,Payment for service,0,2020-01-01 06:14:00
376,2020-01-01 06:15:00,1008,,Entertainment,,Debit Card,City B,GBP,Gift,0,2020-01-01 06:15:00
377,2020-01-01 06:16:00,1232,4112.561518342882,Entertainment,Store D,Credit Card,City B,EUR,Payment for service,0,2020-01-01 06:16:00
378,2020-01-01 06:17:00,1098,-962.4338952165344,Entertainment,Store B,Debit Card,City D,GBP,Payment for service,0,2020-01-01 06:17:00
379,2020-01-01 06:18:00,1658,,,Store B,Cash,City D,EUR,Refund,0,2020-01-01 06:18:00
380,2020-01-01 06:19:00,1815,1487.4693723665423,Entertainment,Store D,Cash,City A,EUR,,0,2020-01-01 06:19:00
381,2020-01-01 06:20:00,1207,3711.8704635031772,Salary,Store D,Cash,City A,GBP,,0,2020-01-01 06:20:00
382,2020-01-01 06:21:00,1130,,Utilities,,Cash,City B,GBP,Refund,0,2020-01-01 06:21:00
383,2020-01-01 06:22:00,1403,,Entertainment,Store C,Credit Card,City A,EUR,,0,2020-01-01 06:22:00
384,2020-01-01 06:23:00,1151,365.546710107993,Utilities,,Cash,City A,USD,,0,2020-01-01 06:23:00
385,2020-01-01 06:24:00,1053,,Salary,Store A,Credit Card,City B,USD,,0,2020-01-01 06:24:00
386,2020-01-01 06:25:00,1119,-3599.3544064106354,Utilities,,Debit Card,City D,GBP,,0,2020-01-01 06:25:00
387,2020-01-01 06:26:00,1672,-1517.2538463680853,Entertainment,Store A,Credit Card,City D,USD,Gift,0,2020-01-01 06:26:00
388,2020-01-01 06:27:00,1919,,Utilities,Store A,Debit Card,City B,USD,,0,2020-01-01 06:27:00
389,2020-01-01 06:28:00,1627,112.9574624603456,Groceries,Store A,Credit Card,City D,EUR,,0,2020-01-01 06:28:00
390,2020-01-01 06:29:00,1586,4290.763602568237,Entertainment,Store B,Cash,City D,EUR,,0,2020-01-01 06:29:00
391,2020-01-01 06:30:00,1624,3742.9656022217423,Salary,Store C,Credit Card,City B,USD,,0,2020-01-01 06:30:00
392,2020-01-01 06:31:00,1967,-3654.745077108155,Rent,Store C,Cash,City C,GBP,,0,2020-01-01 06:31:00
393,2020-01-01 06:32:00,1419,-3272.103481175368,Utilities,,Credit Card,City D,USD,,0,2020-01-01 06:32:00
394,2020-01-01 06:33:00,1421,-1423.5945041108866,Utilities,Store D,Debit Card,City B,EUR,Refund,0,2020-01-01 06:33:00
395,2020-01-01 06:34:00,1103,-2092.561341093261,Entertainment,Store D,Credit Card,City C,USD,,0,2020-01-01 06:34:00
396,2020-01-01 06:35:00,1851,1147.709531562623,Entertainment,Store C,Credit Card,City A,USD,,0,2020-01-01 06:35:00
397,2020-01-01 06:36:00,1253,4027.760477645448,Groceries,Store C,Debit Card,City D,GBP,Gift,0,2020-01-01 06:36:00
398,2020-01-01 06:37:00,1226,,Salary,Store D,Credit Card,City B,USD,Gift,0,2020-01-01 06:37:00
399,2020-01-01 06:38:00,1111,1536.0295253522645,Utilities,Store A,Debit Card,City A,EUR,Refund,0,2020-01-01 06:38:00
400,2020-01-01 06:39:00,1509,3381.5920140108665,Utilities,Store C,Credit Card,City A,EUR,Payment for service,0,2020-01-01 06:39:00
